And those years Ramone had spent in IAD, working mostly behind a desk, hadn't done him any favors as police.	And those years Ramone had spent in IAD, working mostly behind a desk, had done him any favors as police.
I didn't see any obvious signs that he was in it.	I saw any obvious signs that he was in it.
We don't want any accidents to bring the cops.	We want any accidents to bring the cops.
He didn't have any cards left to play.	He had any cards left to play.
Mrs. Ackroyd didn't raise any boys that stupid.	Mrs. Ackroyd raised any boys that stupid.
I don't see any airliners or vending machines full of ice-cold Diet Pepsi.	I see any airliners or vending machines full of ice-cold Diet Pepsi.
There weren't any dreams of Xibalba this time.	There were any dreams of Xibalba this time.
He went to work on the door, knowing that he wouldn't find any answers out there in the alley.	He went to work on the door, knowing that he would find any answers out there in the alley.
I don't want to take any chances with him until we reach Ti Malice.	I want to take any chances with him until we reach Ti Malice.
She hoped there weren't any fires in Jokertown tonight.	She hoped there were any fires in Jokertown tonight.
I don't want any windows people can shoot through.	I want any windows people can shoot through.
Mr. Holmes didn't give any names and pleaded the First Amendment.	Mr. Holmes gave any names and pleaded the First Amendment.
There aren't any cars to hitch rides from.	There are any cars to hitch rides from.
So now he hasn't got any laces in these state-of-the-art sneaks.	So now he has got any laces in these state-of-the-art sneaks.
Wondered why you hadn't brought any nets and things, he said.	Wondered why you had brought any nets and things, he said.
I don't have any feelings for him, Holt said.	I have any feelings for him, Holt said.
You didn't write any letters when you were at the house, Johnny.	You wrote any letters when you were at the house, Johnny.
I don't see any difficulties about the business.	I see any difficulties about the business.
Even so, I don't want any curious snowmobilers zipping through the evidence, so let's get it good and secure.	Even so, I want any curious snowmobilers zipping through the evidence, so let's get it good and secure.
At least you wouldn't be burning any bridges that way.”	At least you would be burning any bridges that way.”
Lucy wasn't making any bets herself.	Lucy was making any bets herself.
I do observe Christmas-I just didn't have any plans this year.”	I do observe Christmas-I just had any plans this year.”
Julie was doing that, but it wasn't by any conscious effort on her part.	Julie was doing that, but it was by any conscious effort on her part.
"You don't have any worries about being skinny the way I am,"" he grinned shyly."	"You have any worries about being skinny the way I am,"" he grinned shyly."
I don't have any problems as dangerous as yours.	I have any problems as dangerous as yours.
Master Ignacio won't allow any indulgences until after the tournament.	Master Ignacio will allow any indulgences until after the tournament.
If you and Javier come aboard, I won't ask any questions and neither will my crew.	If you and Javier come aboard, I will ask any questions and neither will my crew.
